id,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,wpt_name,num_private,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,recorded_by,scheme_management,scheme_name,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group
429,2000,2/25/11,Anglican Church,1869,Angli,35.93496405,-8.26013087,none,0,Rufiji,Isanga,Iringa,11,7,Kilolo,Boma la ng'ombe,100,TRUE,GeoData Consultants Ltd,VWC,Isanga,TRUE,2009,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
73542,10,4/3/13,Germany Republi,1427,CES,37.16941519,-3.21926535,Area Three Namba 37,0,Pangani,Nsalo,Kilimanjaro,3,5,Hai,Masama Mashariki,35,TRUE,GeoData Consultants Ltd,Water Board,Losaa-Kia water supply,TRUE,1999,gravity,gravity,gravity,water board,user-group,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
31054,0,3/10/11,Donor,167,Do,38.49765264,-6.42562631,Mzee Siandimu,0,Wami / Ruvu,Ludiga,Pwani,6,1,Bagamoyo,Talawanda,1221,TRUE,GeoData Consultants Ltd,VWC,,FALSE,2009,india mark ii,india mark ii,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump
44280,0,8/10/11,Unicef,556,RWE,37.6054784,-6.75524598,Kwa Mtwale,0,Wami / Ruvu,Lukobe,Morogoro,5,5,Morogoro Urban,Kihonda,58,TRUE,GeoData Consultants Ltd,VWC,Mazimbu,TRUE,1981,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe
58608,1200,2/26/11,Dhv,422,DWE,37.37379974,-6.32242976,Kisegese,0,Wami / Ruvu,Mahange,Morogoro,5,6,Mvomero,Mvomero,1,TRUE,GeoData Consultants Ltd,VWC,,TRUE,1996,other,other,other,vwc,user-group,pay annually,annually,soft,good,dry,dry,other,other,unknown,other,other
13138,5000,3/15/11,Danida,1244,DANID,35.81424305,-7.4482599,none,0,Rufiji,Danida,Iringa,11,1,Iringa Rural,Kihorogota,550,TRUE,GeoData Consultants Ltd,VWC,Kihoro,TRUE,1987,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
26079,100,2/9/13,,1368,,34.62766443,-5.20111333,Modi,0,Internal,Uyuhi,Singida,13,2,Singida Rural,Naintiri,600,TRUE,GeoData Consultants Ltd,VWC,M,,2000,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe,communal standpipe
56569,0,10/4/12,Rwssp,0,DWE,33.81997173,-3.62448562,Shule,0,Internal,Ugunigu,Shinyanga,17,8,Kishapu,Kishapu,0,FALSE,GeoData Consultants Ltd,Parastatal,,FALSE,0,gravity,gravity,gravity,parastatal,parastatal,unknown,unknown,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe
16776,0,3/30/11,Danida,0,DANIDA,33.37223373,-8.88825525,Mwandaje,0,Lake Rukwa,Iwanga Kati,Mbeya,12,2,Mbeya Rural,Utengule Usongwe,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,gravity,gravity,gravity,wug,user-group,pay when scheme fails,on failure,soft,good,dry,dry,river,river/lake,surface,communal standpipe,communal standpipe
68890,0,4/14/11,Government Of Tanzania,0,Government,33.06256269,-8.56951401,Mzee Paza,0,Lake Rukwa,Kanga A,Mbeya,12,1,Chunya,Kanga,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
13020,0,2/15/13,Fini Water,-36,Fini water,40.23264523,-10.23209887,Kwa Musamuli,0,Ruvuma / Southern Coast,Nkumbi,Mtwara,99,1,Mtwara Rural,Ziwani,2000,TRUE,GeoData Consultants Ltd,,,TRUE,1981,other,other,other,vwc,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,other,other
40971,0,3/27/11,Cmsr,0,DWE,35.86882754,-4.69621303,Dispensary,0,Internal,Msufini,Dodoma,1,1,Kondoa,Mnenia,0,TRUE,GeoData Consultants Ltd,VWC,Mnen,FALSE,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
62322,0,11/4/12,Hesawa,0,DWE,0,-2.00E-08,none,0,Lake Victoria,Madukani,Mwanza,19,2,Magu,Mkula,0,TRUE,GeoData Consultants Ltd,,,TRUE,0,other,other,other,vwc,user-group,never pay,never pay,soft,good,dry,dry,shallow well,shallow well,groundwater,hand pump,hand pump
30378,0,3/3/11,Roman,2334,Commu,34.26558422,-9.28449143,none,0,Lake Nyasa,Ihagala,Iringa,11,3,Makete,Mang'oto,0,TRUE,GeoData Consultants Ltd,VWC,Ilindi,FALSE,2002,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
69904,0,2/12/13,Ministry Of Water,1286,DWE,35.84683538,-4.17037381,Kwa Himindi,0,Internal,Singe,Manyara,21,1,Babati,Mamire,120,TRUE,GeoData Consultants Ltd,VWC,Mamire water supply,TRUE,2013,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe multiple,communal standpipe
64562,0,1/28/13,Government Of Tanzania,344,Government,38.36840046,-9.42581527,Kwa Mzee Bangili,0,Ruvuma / Southern Coast,Namawe,Lindi,80,43,Liwale,Kimambi,250,,GeoData Consultants Ltd,VWC,,TRUE,1992,other,other,other,vwc,user-group,unknown,unknown,soft,good,dry,dry,shallow well,shallow well,groundwater,other,other
62786,0,7/15/11,Government Of Tanzania,0,DWE,33.34734795,-2.57794772,Kwa Nguta,0,Lake Victoria,Kahangara,Mwanza,19,2,Magu,Kahangara,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,mono,mono,motorpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,lake,river/lake,surface,communal standpipe multiple,communal standpipe
55020,0,3/31/11,World Bank,0,DWE,35.70101314,-5.53815075,Mgomole,0,Internal,Mgomole,Dodoma,1,1,Kondoa,Gwandi,0,TRUE,GeoData Consultants Ltd,VWC,Hume,FALSE,0,cemo,other motorpump,motorpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe
20147,0,10/14/12,Dwe,0,DWE,32.31319822,-5.09068583,Zahanati,0,Lake Tanganyika,Mlimani,Tabora,14,4,Urambo,Ussoke,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe
51728,0,8/10/11,Hifab,0,Hesawa,33.46060553,-2.74444056,Nyangulungulu C,0,Lake Victoria,Nyangulungulu C,Mwanza,19,4,Kwimba,Mwagi,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump
44536,5,3/30/13,Ces (gmbh),1064,DWE,37.25790619,-3.28282465,Kwa Teresia M. Malya,0,Pangani,Ofisi,Kilimanjaro,3,4,Moshi Rural,Kibosho Magharibi,1,TRUE,GeoData Consultants Ltd,Water Board,Lyamungo umbwe water supply,TRUE,2007,gravity,gravity,gravity,water board,user-group,pay per bucket,per bucket,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
46618,1000,2/14/13,Cast,1047,Cast,35.57397778,-10.56419983,Kwa Raphaery,0,Lake Nyasa,Majengo,Ruvuma,10,2,Songea Rural,Tanga,350,TRUE,GeoData Consultants Ltd,VWC,,TRUE,2012,other - rope pump,rope pump,rope pump,vwc,user-group,pay monthly,monthly,soft,good,seasonal,seasonal,shallow well,shallow well,groundwater,hand pump,hand pump
338,0,2/23/13,World Bank,559,MKONGO BUILDING CONTRACTOR,36.46378568,-11.56857679,Kwa Mpechela,0,Ruvuma / Southern Coast,Magazini,Ruvuma,10,5,Namtumbo,Magazini,450,TRUE,GeoData Consultants Ltd,,,TRUE,2011,other,other,other,unknown,unknown,unknown,unknown,soft,good,unknown,unknown,machine dbh,borehole,groundwater,other,other
34041,500,2/27/13,Danida,897,DANIDA,35.97923429,-10.70344042,Kanisani,0,Ruvuma / Southern Coast,Kidalini,Ruvuma,10,5,Namtumbo,Mkongo,30,TRUE,GeoData Consultants Ltd,VWC,Njalamatata water gravity scheme,TRUE,1983,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,seasonal,seasonal,river,river/lake,surface,communal standpipe,communal standpipe
53071,2000,3/7/11,Wwf,1431,WWF,36.39523743,-7.75893782,none,0,Rufiji,Vikoga,Iringa,11,7,Kilolo,Udekwa,150,TRUE,GeoData Consultants Ltd,VWC,,TRUE,2008,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
29863,0,3/12/11,Kkkt,1692,KKKT,34.93760767,-8.43609597,none,0,Rufiji,M,Iringa,11,2,Mufindi,Nyololo,0,FALSE,GeoData Consultants Ltd,VWC,,TRUE,2000,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
9901,0,7/5/11,,0,,33.58889188,-9.20701151,Kwa Mzee Mwampike,0,Lake Nyasa,Kyimo,Mbeya,12,4,Rungwe,Kyimo,0,TRUE,GeoData Consultants Ltd,VWC,I,,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe
17364,0,7/31/11,Kkkt_makwale,0,KKKT _ Konde and DWE,33.93978562,-9.41638344,Kwa Gidion Mwambelo,0,Lake Nyasa,Kateela,Mbeya,12,3,Kyela,Makwale,0,TRUE,GeoData Consultants Ltd,VWC,Makwale water supplied sche,TRUE,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,dry,dry,spring,spring,groundwater,communal standpipe,communal standpipe
35371,30,3/16/11,Private Individual,106,WU,38.42855138,-6.64505028,Hossen Mgunda,0,Wami / Ruvu,Barabarani,Pwani,6,1,Bagamoyo,Chalinze,30,FALSE,GeoData Consultants Ltd,WUA,Chalinze wate,TRUE,2003,ksb,submersible,submersible,private operator,commercial,pay per bucket,per bucket,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
14512,0,3/4/13,,1498,,34.7520595,-4.62962241,Selemani,0,Internal,Elimu,Singida,13,2,Singida Rural,Ughandi,1,TRUE,GeoData Consultants Ltd,VWC,,,1990,other,other,other,vwc,user-group,unknown,unknown,unknown,unknown,dry,dry,shallow well,shallow well,groundwater,other,other
32564,0,1/17/13,Oxfarm,1228,OXFARM,30.33210966,-3.88509813,Kibova,0,Lake Tanganyika,Tumbiko,Kigoma,16,2,Kasulu,Kitanga,3540,TRUE,GeoData Consultants Ltd,Water authority,,FALSE,1994,afridev,afridev,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump
65768,0,3/26/11,Nethalan,482,DWE,37.53740277,-6.77178687,Kwa Habibu Salumu,0,Wami / Ruvu,Masimbu,Morogoro,5,6,Mvomero,Mzumbe,1,TRUE,GeoData Consultants Ltd,VWC,,TRUE,2000,other,other,other,vwc,user-group,never pay,never pay,unknown,unknown,dry,dry,shallow well,shallow well,groundwater,other,other
35105,0,2/27/13,Hesawa,1484,HESAWA,34.60411402,-1.89661536,Barabarani,0,Lake Victoria,Bokore,Mara,20,2,Serengeti,Kyambahi,400,,GeoData Consultants Ltd,Other,,TRUE,1993,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
2696,0,3/28/11,Government Of Tanzania,768,RWE,37.44156351,-5.93431878,Mifugo Vetenari,0,Wami / Ruvu,Kikwazu,Morogoro,5,6,Mvomero,Kibati,1,TRUE,GeoData Consultants Ltd,VWC,Diburuma,TRUE,1970,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe
27582,0,11/1/12,Hesawa,1292,Hesawa,34.36117276,-1.99229601,Kuchenya,0,Lake Victoria,Mawasiliano,Mara,20,2,Serengeti,Issenye,200,FALSE,GeoData Consultants Ltd,WUG,,,1995,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump
40639,0,10/9/12,Rc Church,0,RC CHURCH,34.07325348,-3.75561632,Ushirika,0,Internal,Wimate,Shinyanga,17,8,Kishapu,Mwakipoya,0,TRUE,GeoData Consultants Ltd,WUG,Sanga piped scheme,TRUE,0,gravity,gravity,gravity,wug,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe
55320,500,7/7/11,European Union,1782,Accra,34.80801497,-9.03660399,Kwa Linusi Mtega,0,Rufiji,Sokoni,Iringa,11,4,Njombe,Mtwango,100,TRUE,GeoData Consultants Ltd,WUG,Mtwango water supplied sche,TRUE,2011,gravity,gravity,gravity,wug,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
10147,500,3/24/11,Dhv,320,DWE,36.52158336,-8.51172541,Mangala,0,Rufiji,Mangala,Morogoro,5,4,Ulanga,Iragua,1,TRUE,GeoData Consultants Ltd,,,TRUE,1996,swn 80,swn 80,handpump,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
34930,0,11/1/12,World Vision,0,World vision,31.95238323,-3.22017206,Imalawazo,0,Lake Tanganyika,Mwingilo,Shinyanga,17,5,Bukombe,Ikunguigazi,0,,GeoData Consultants Ltd,WUG,,TRUE,0,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
44444,0,3/21/11,Kibaha Town Council,101,DWE,38.93309728,-6.70773769,Lihucha,0,Wami / Ruvu,Kidenge,Pwani,6,2,Kibaha,Kibaha,1,TRUE,GeoData Consultants Ltd,VWC,,TRUE,2008,mono,mono,motorpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe
35589,0,3/17/11,Roman,2044,MLADE,34.69120952,-9.68210598,none,0,Lake Nyasa,Mdandamo,Iringa,11,5,Ludewa,Madope,75,TRUE,GeoData Consultants Ltd,VWC,Roman,FALSE,2010,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
13227,50,1/24/13,Finw,358,FinW,39.47455458,-10.88768046,Tandale,0,Ruvuma / Southern Coast,Tandale,Mtwara,9,4,Tandahimba,Mkundi,1,TRUE,GeoData Consultants Ltd,Water Board,Borehole,TRUE,1982,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,seasonal,seasonal,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe
7280,50,3/25/11,Private Individual,-23,Da,38.99804933,-6.48146893,Mbungi,0,Wami / Ruvu,Bisibisi,Pwani,6,1,Bagamoyo,Zinga/Ikerege,40,TRUE,GeoData Consultants Ltd,Company,Bagamoyo wate,TRUE,2007,ksb,submersible,submersible,private operator,commercial,pay per bucket,per bucket,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
49064,50,2/21/11,W.B,39,RDC,39.17002408,-7.76516734,Nyamtimba Primary School,0,Rufiji,Mwenge,Pwani,60,53,Rufiji,Ruaruke,1,TRUE,GeoData Consultants Ltd,VWC,,TRUE,2005,mono,mono,motorpump,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe
31676,0,4/5/11,,0,,33.85823578,-9.31300823,Serya Sec School,0,Lake Nyasa,Itete Kitima,Mbeya,12,4,Rungwe,Itete,0,TRUE,GeoData Consultants Ltd,VWC,K,,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
54614,0,3/22/11,Lvia,0,Commu,36.68406849,-6.29499897,Shuleni,0,Wami / Ruvu,,Dodoma,1,3,Kongwa,Chamkoroma,0,TRUE,GeoData Consultants Ltd,VWC,Sugu,FALSE,0,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,dry,dry,spring,spring,groundwater,communal standpipe,communal standpipe
66716,0,8/12/11,Kkkt,0,KKKT,33.00186015,-8.89565562,Luonga,0,Lake Rukwa,Luonga,Mbeya,12,6,Mbozi,Isansa,0,FALSE,GeoData Consultants Ltd,VWC,,FALSE,0,other,other,other,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,shallow well,shallow well,groundwater,other,other
12346,10,4/3/13,Germany Republi,1361,CES,37.15634477,-3.22992191,Area Five Namba 24,0,Pangani,Mwara,Kilimanjaro,3,5,Hai,Masama Magharibi,65,TRUE,GeoData Consultants Ltd,Water Board,Losaa Kia water supply,TRUE,1999,gravity,gravity,gravity,water board,user-group,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
51818,0,3/13/13,Wfp,1702,Active MKM,34.98690807,-3.37757948,Shuleni,0,Internal,Madukani,Arusha,2,5,Ngorongoro,Kakesio,180,TRUE,GeoData Consultants Ltd,Parastatal,,FALSE,2011,gravity,gravity,gravity,parastatal,parastatal,never pay,never pay,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe
53361,10,4/3/13,Germany Republi,1672,CES,37.16016098,-3.18305412,Area Four Namba 1,0,Pangani,Mungwamae,Kilimanjaro,3,5,Hai,Masama Magharibi,40,TRUE,GeoData Consultants Ltd,Water Board,Losaa Kia water supply,TRUE,1999,gravity,gravity,gravity,water board,user-group,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
72930,0,2/4/13,Lga,320,LGA,38.89768286,-10.96263839,Kanisani,0,Ruvuma / Southern Coast,Msale,Mtwara,90,33,Masasi,Lipumburu,1,TRUE,GeoData Consultants Ltd,VWC,Lipumburu Water,TRUE,2004,mono,mono,motorpump,vwc,user-group,unknown,unknown,salty,salty,dry,dry,machine dbh,borehole,groundwater,communal standpipe,communal standpipe
65417,200,3/26/11,Dhv,267,DWE,36.89657152,-7.85507467,Combine A,0,Rufiji,General Tyre,Morogoro,5,3,Kilombero,Mang'ula,300,TRUE,GeoData Consultants Ltd,WUA,Mwaya Mn,TRUE,1998,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,seasonal,seasonal,river,river/lake,surface,communal standpipe,communal standpipe
32302,0,2/14/11,Plan Int,187,Karugendo,39.00049322,-7.10106669,Gumba Primary School 2,0,Wami / Ruvu,Gumba,Pwani,60,33,Kisarawe,Msimbu,120,TRUE,GeoData Consultants Ltd,Private operator,,FALSE,2007,gravity,gravity,gravity,private operator,commercial,never pay,never pay,soft,good,insufficient,insufficient,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe
23648,25,7/13/11,No,1510,DWE,31.05109109,-7.50716362,Mashineni,0,Lake Rukwa,Utulivu,Rukwa,15,3,Nkasi,Namanyere,1,TRUE,GeoData Consultants Ltd,VWC,,FALSE,1987,other,other,other,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,shallow well,shallow well,groundwater,other,other
21670,200,3/6/11,Government Of Tanzania,236,DWE,38.76899586,-5.23506366,Kwakopwe,0,Pangani,Kwakopwe,Tanga,4,3,Muheza,Kilulu,60,TRUE,GeoData Consultants Ltd,VWC,,FALSE,1983,india mark ii,india mark ii,handpump,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump
38139,1200,3/17/11,Government Of Tanzania,1075,Commu,34.09505679,-8.85338565,none,0,Rufiji,Itende,Iringa,11,3,Makete,Mfumbi,0,TRUE,GeoData Consultants Ltd,WUA,Mfumbi,TRUE,1990,gravity,gravity,gravity,wua,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
3808,0,3/15/11,Water,0,DWE,35.83004573,-4.73398665,Msikitini,0,Internal,Utemini,Dodoma,1,1,Kondoa,Kolo,0,TRUE,GeoData Consultants Ltd,VWC,Kolo,FALSE,0,mono,mono,motorpump,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe
27358,500,3/26/11,Caritas,336,DWE,36.40461778,-8.66946042,Pakaya,0,Rufiji,Ibuta,Morogoro,5,4,Ulanga,Itete,280,TRUE,GeoData Consultants Ltd,Water Board,Itete wa,TRUE,2006,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
30856,500,3/16/11,Dhv,299,DWE,36.04186613,-8.88402321,Kwa Simbayao,0,Rufiji,Zambia,Morogoro,5,4,Ulanga,Biro,430,TRUE,GeoData Consultants Ltd,,,TRUE,1992,other,other,other,vwc,user-group,other,other,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,other,other
49123,50,2/25/11,Private,74,Private,39.30821041,-7.00259737,Kwa Mwasafari,0,Wami / Ruvu,Vikindu Mjini,Pwani,60,43,Mkuranga,Vikindu,150,TRUE,GeoData Consultants Ltd,Private operator,Vikindu Water Supply,FALSE,0,submersible,submersible,submersible,private operator,commercial,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe
40912,0,10/13/12,Netherlands,0,DWE,33.71379153,-3.0407888,Mwamakomelo B,0,Lake Victoria,Kashishi,Shinyanga,17,2,Maswa,Kadoto,0,TRUE,GeoData Consultants Ltd,WUG,,FALSE,0,nira/tanira,nira/tanira,handpump,wug,user-group,pay when scheme fails,on failure,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump
63447,0,3/23/13,Kkkt Church,1192,KKKT CHURCH,37.91195321,-4.42287197,Gavao Primary,0,Pangani,Gavao,Kilimanjaro,3,3,Same,Hedaru,420,TRUE,GeoData Consultants Ltd,Water authority,Nguruta water supply,TRUE,2002,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
46397,0,2/7/13,Private Individual,0,BGM,32.65283408,-3.87063991,Kwa Shoma Sheye,0,Lake Victoria,Makungu,Shinyanga,17,3,Kahama,Mwendakulima,0,TRUE,GeoData Consultants Ltd,,,TRUE,0,other,other,other,private operator,commercial,unknown,unknown,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,other,other
57983,0,3/25/13,Oikos E.Africa/european Union,1471,Oikos E .Africa,36.90758171,-3.23902238,Ismail Torobo,0,Pangani,Bwawani,Arusha,2,7,Meru,Leguruki,1,TRUE,GeoData Consultants Ltd,Water Board,Malemeu gravity water supply,TRUE,2013,gravity,gravity,gravity,water board,user-group,unknown,unknown,unknown,unknown,unknown,unknown,spring,spring,groundwater,communal standpipe,communal standpipe
